user_id,log_id,sequence_id,correct
328828,170705637,7183,0
328828,170705667,7183,1
328828,170705670,7183,1
328828,170705675,7183,1
328828,170705776,31277,1
328828,170705781,31277,1
328828,170705788,31277,1
328830,170431362,5976,0
328830,170431451,5976,1
328830,170431474,5976,1
328830,170431488,5976,0
328830,170431594,5976,0
328830,170431663,5976,1
328830,170431687,5976,1
328830,170431705,5976,0
328830,170431722,10265,1
328830,170431741,10265,0
328830,170431783,10265,0
328830,170431827,10265,1
328830,170431830,10265,0
328830,170431893,10265,0
328830,170431916,10265,1
328830,170431925,10265,1
328830,170431930,10265,0
328830,170431942,9423,0
328830,170432084,37570,1
328830,170432087,37570,1
328830,170432093,37570,1
328830,170432125,5976,1
328830,170432129,5976,0
328830,170432156,10265,0
328830,170432314,8946,1
328830,170432317,8946,1
328830,170432322,8946,1
328830,170432329,7195,0
328830,170432341,7195,1
328830,170432343,7195,1
328830,170432349,7195,1
328830,170432356,11898,1
328830,170432358,11898,1
328830,170432363,11898,1
328830,170664566,9423,1
328830,170664683,9423,0
328830,170665187,10265,0
328831,170431831,7159,1
328831,170431833,7159,0
328831,170431834,7159,1
328831,170431843,7159,1
328831,170431844,7159,1
328831,170431847,7014,1
328831,170431855,7014,1
328831,170431856,7014,0
328831,170431859,7014,1
328831,170431862,7014,1
328831,170431863,7014,1
328831,170431866,11899,0
328831,170431871,11899,0
328831,170431879,11899,0
328831,170431891,11899,1
328831,170431892,11899,1
328831,170431894,11899,1
328831,170431896,7183,1
328831,170431910,7183,1
328831,170431921,7183,1
328831,170431927,7182,1
328831,170431931,7182,0
328831,170431941,7182,1
328831,170431946,7182,1
328831,170431950,7182,1
328831,170431958,7185,1
328831,170431962,7185,0
328831,170432030,7185,1
328831,170432037,7185,1
328831,170432039,7185,1
328831,170432043,7184,1
328831,170432045,7184,1
328831,170432048,7184,1
328831,170755737,31277,1
328831,170755765,31277,0
328831,170755782,31277,1
328831,170755806,31277,0
328831,170755864,31277,1
328831,170755883,31277,0
328831,170763870,31277,1
328831,170763878,31277,1
328831,170763886,31277,1
328831,170764024,8585,0
328831,170764089,8585,1
328831,170764095,8585,0
328831,170764104,8585,0
328831,170764114,8585,1
328831,170764123,8585,1
328831,170764129,8585,1
328831,170764250,14247,1
328831,170764264,14247,1
328831,170764272,14247,1
328831,170764279,10195,1
328831,170764295,10195,1
328831,170764309,10195,1
328831,170764318,37570,0
328831,170764327,37570,1
328831,170764329,37570,0
328831,170764343,37570,1
328831,170764371,37570,0
328831,170764461,37570,1
328831,170764472,37570,0
328831,170764480,37570,1
328831,170764500,37570,0
328831,170764547,37570,1
328831,170764559,37570,0
328831,170778893,37570,1
328831,170778898,37570,1
328831,170778902,37570,1
328833,170455262,7182,1
328833,170455266,7182,1
328833,170455300,7182,1
328833,170457327,7183,1
328833,170457331,7183,1
328833,170457337,7183,0
328833,170457342,7183,1
328833,170457345,7183,1
328833,170457352,7183,1
328833,170541785,31277,1
328833,170541791,31277,0
328833,170541816,31277,1
328833,170541833,31277,0
328833,170541881,31277,1
328833,170541893,31277,1
328833,170541909,31277,1
328835,170435549,5965,1
328835,170435554,5965,1
328835,170435558,5965,1
328835,170435571,5961,1
328835,170435586,5961,1
328835,170435602,5961,1
328835,170435617,7012,1
328835,170435622,7012,1
328835,170435644,7012,1
328835,170472969,31277,1
328835,170472988,31277,0
328835,170473734,31277,1
328835,170473740,31277,1
328835,170473745,31277,1
328835,170473752,5962,1
328835,170473766,5962,1
328835,170473773,5962,1
328835,170473818,37374,1
328835,170473870,37374,1
328835,170473887,37374,0
328835,170473953,37374,1
328835,170473958,37374,1
328835,170473996,37374,0
328835,170474036,37374,0
328835,170474068,37374,1
328835,170474104,37374,1
328835,170474180,37374,1
328835,170474200,5968,1
328835,170474284,5968,0
328835,170474368,5968,1
328835,170474394,5968,1
328835,170474405,5968,1
328835,170474432,5969,1
328835,170474452,5969,0
328835,170474482,5969,0
328835,170474494,5969,1
328835,170474504,5969,1
328835,170474524,5969,1
328836,170438819,14442,1
328836,170438834,14442,1
328836,170438841,14442,1
328836,170440998,7158,0
328836,170441014,7158,0
328836,170441039,7158,0
328836,170441074,7158,1
328836,170453660,7158,1
328836,170453661,7158,0
328836,170453666,7158,1
328836,170453667,7158,1
328836,170453668,7158,1
328836,170461066,6039,1
328836,170461071,6039,1
328836,170461076,6039,1
328836,170461560,7155,1
328836,170461563,7155,0
328836,170607349,7155,1
328836,170607353,7155,1
328836,170607371,7155,1
328836,170705066,6022,0
328836,170755627,6022,1
328836,170755638,6022,1
328836,170755648,6022,0
328836,170755691,6022,0
328836,170755720,6022,0
328836,170755740,6022,1
328836,170755758,6022,1
328836,170755769,6022,0
328836,170755813,6022,1
328836,170755831,6022,1
328836,170755852,6022,1
328836,170755876,7195,1
328836,170755891,7195,1
328836,170755915,7195,1
328836,170757673,11898,1
328836,170757682,11898,0
328836,170757743,11898,1
328836,170757747,11898,1
328836,170757752,11898,1
328836,170757769,5965,1
328836,170757776,5965,1
328836,170757787,5965,1
328836,170757802,7020,1
328836,170757812,7020,1
328836,170757821,7020,0
328836,170757843,7020,0
328836,170757856,7020,0
328836,170757879,7020,1
328836,170757884,7020,1
328836,170757891,7020,1
328836,170757951,7157,1
328836,170758037,7157,1
328836,170758044,7157,1
328836,170758908,8946,1
328836,170758913,8946,0
328836,170758931,8946,1
328836,170758937,8946,1
328836,170758943,8946,1
328836,170758953,7167,1
328836,170758957,7167,0
328836,170758961,7167,1
328836,170758965,7167,1
328836,170758968,7167,1
328836,170760902,5968,0
328836,170760981,5969,0
328836,170761036,5968,1
328836,170761038,5968,1
328836,170761045,5968,1
328836,170761103,5969,0
328836,170761173,5969,0
328836,170761202,5969,0
328836,170761221,5969,1
328836,170761246,5969,1
328836,170761252,5969,0
328836,170761348,5969,0
328836,170761359,5969,1
328836,170761370,5969,0
328836,170761399,5976,0
328836,170761421,5976,0
328836,170814948,5969,1
328836,170814968,5969,1
328836,170814975,5969,1
328836,170815017,5976,1
328836,170815032,5976,1
328836,170815051,5976,1
328836,170815068,6473,1
328836,170815100,6473,1
328836,170815107,6473,0
328836,170815136,6473,0
328836,170815394,6473,1
328836,170815396,6473,1
328836,170815398,6473,1
328836,170815411,12450,1
328836,170815416,12450,1
328836,170815419,12450,1
328836,170984206,10597,0
328836,170984251,39162,1
328836,170984504,10597,0
328836,170984756,10265,1
328836,170984779,10265,1
328836,170984800,10265,1
328836,171196787,9428,0
328836,171196859,8928,0
328836,171210387,39162,0
328836,171210439,39162,1
328836,171210451,39162,1
328836,171210460,39162,1
328836,171210488,10597,0
328836,171210533,10597,1
328836,171210600,10597,0
328836,171646054,8928,1
328836,171646071,8928,1
328836,171646080,8928,1
328836,171646554,10597,1
328836,171646779,10597,1
328836,171646834,10597,1
328836,171647198,9428,0
328836,171787574,9428,0
328836,171787836,9428,1
328836,171787909,9428,0.666666667
328836,171787946,9428,0
328836,171788150,9428,1
328836,171788212,9428,0
328836,171788413,9428,1
328836,171788459,9428,0.666666667
328836,171788503,9428,1
328836,171788548,9428,0
328836,171828949,9428,0
328836,171856154,9428,1
328836,171856186,9428,0.666666667
328836,171856215,9428,1
328836,171856250,9428,1
328836,171856257,9428,1
328837,170812709,14442,1
328837,170812740,14442,1
328837,170812748,14442,1
328837,170906394,7158,1
328837,170906576,7158,0
328837,170907412,7158,1
328837,170909595,7158,0
328837,170909642,7158,1
328837,170909680,7158,1
328837,170909694,7158,1
328837,170909839,6039,1
328837,170909898,6039,1
328837,170909908,6039,1
328837,170944426,7155,0
328837,170944486,7155,0
328837,170944505,7155,1
328837,170944512,7155,1
328837,170944529,7155,1
328850,170454574,7182,1
328850,170454603,7182,1
328850,170454622,7182,1
328850,170454658,7183,1
328850,170454680,7183,1
328850,170454700,7183,0
328850,170454740,7183,1
328850,170454795,7183,1
328850,170454810,7183,1
328850,170529056,31277,0
328850,170529108,31277,1
328850,170529122,31277,1
328850,170529124,31277,1
328851,170435749,31277,1
328851,170435794,31277,1
328851,170435807,31277,1
328851,170436185,7183,1
328851,170436221,7183,1
328851,170436268,7183,1
328851,170436325,7182,1
328851,170436350,7182,1
328851,170436417,7182,1
328852,170434755,37570,1
328852,170434784,37570,1
328852,170434793,37570,1
328852,170434863,7159,1
328852,170434871,7159,1
328852,170434881,7159,1
328852,170434904,7014,1
328852,170434907,7014,1
328852,170434912,7014,1
328852,170434928,11899,1
328852,170434934,11899,0
328852,170434949,11899,1
328852,170434953,11899,1
328852,170434960,11899,1
328852,170434978,7183,1
328852,170435060,7183,1
328852,170435086,7183,1
328852,170435163,10195,1
328852,170435171,10195,1
328852,170435180,10195,1
328852,170435197,31277,1
328852,170435250,31277,1
328852,170435278,31277,1
328852,170435325,7182,0
328852,170435373,7182,1
328852,170435423,7182,1
328852,170435447,7182,1
328852,170435489,7185,1
328852,170435514,7185,1
328852,170435557,7185,1
328852,170435684,7184,1
328852,170435698,7184,0
328852,170435744,7184,1
328852,170435757,7184,1
328852,170435767,7184,1
328852,170439709,14247,1
328852,170439712,14247,1
328852,170439714,14247,1
328852,170751542,8585,1
328852,170751576,8585,1
328852,170751589,8585,1
328853,170434773,6402,1
328853,170434841,12450,1
328853,170434846,12450,1
328853,170434857,12450,1
328853,170434924,6473,0
328853,170435641,6402,1
328853,170435658,6402,1
328854,170434779,12450,1
328854,170434780,12450,1
328854,170434782,12450,1
328854,170435011,6402,1
328854,170435034,6402,1
328854,170435043,6402,0
328854,170435059,6402,1
328854,170435069,6402,1
328854,170435079,6402,1
328854,170435097,6473,0
328854,170435126,6473,1
328854,170435132,6473,1
328854,170435149,6473,0
328854,170435170,6473,1
328854,170435174,6473,1
328854,170435178,6473,1
328855,170434774,6402,0
328855,170434941,6402,0
328855,170434947,6402,1
328855,170434948,6402,0
328855,170434951,6402,0
328855,170435025,6402,1
328855,170435104,6402,0
328855,170435110,6402,0
328855,170435114,6402,1
328855,170435120,6402,0
328855,170435142,6473,1
328855,170435160,6473,1
328855,170435389,6473,1
328855,170435524,12450,1
328855,170435548,12450,1
328855,170435550,12450,1
328856,170434901,6402,1
328856,170434913,6402,1
328856,170434918,6402,1
328856,170434933,6473,1
328856,170434958,6473,1
328856,170434963,6473,0
328856,170435058,12450,0
328856,170435074,12450,1
328856,170435081,12450,1
328856,170435083,12450,1
328856,170435443,6473,1
328856,170435448,6473,1
328856,170435451,6473,0
328856,170435485,6473,1
328856,170435490,6473,0
328856,170435531,6473,1
328856,170435537,6473,1
328856,170435541,6473,0
328856,170444300,6473,1
328856,170444307,6473,1
328856,170444312,6473,1
328857,170434787,6402,1
328857,170434796,6402,0
328857,170434803,6402,1
328857,170434830,6402,0
328857,170434842,6402,1
328857,170434872,6402,1
328857,170434888,6402,1
328857,170434927,6473,1
328857,170434939,6473,0
328857,170434989,6473,0
328857,170435019,6473,1
328857,170435023,6473,0
328857,170435065,6473,1
328857,170435070,6473,1
328857,170435077,6473,1
328857,170435088,12450,1
328857,170435092,12450,1
328857,170435096,12450,1
328858,170435262,12450,1
328858,170435268,12450,1
328858,170435273,12450,1
328858,170435284,6473,0
328858,170435376,6473,1
328858,170435378,6473,1
328858,170435382,6473,1
328858,170435410,6402,1
328858,170435422,6402,1
328858,170435431,6402,1
328859,170443462,12450,1
328859,170443468,12450,1
328859,170443471,12450,1
328859,170443486,6473,1
328859,170443492,6473,1
328859,170443497,6473,1
328859,170443514,6402,1
328859,170443527,6402,1
328859,170443545,6402,1
328860,170434798,6402,1
328860,170434820,6402,1
328860,170434884,6402,1
328860,170434925,6473,1
328860,170434930,6473,1
328860,170434935,6473,0
328860,170434972,6473,1
328860,170434979,6473,1
328860,170434983,6473,1
328860,170434991,12450,1
328860,170434999,12450,1
328860,170435008,12450,1
328862,170434858,12450,1
328862,170434865,12450,0
328862,170434874,12450,1
328862,170434876,12450,1
328862,170434878,12450,1
328862,170434911,6402,1
328862,170434923,6402,0
328862,170434936,6402,1
328862,170434944,6402,1
328862,170434955,6402,0
328862,170434965,6402,1
328862,170434975,6402,0
328862,170434982,6402,1
328862,170435001,6402,0
328862,170435010,6402,0
328862,170435038,6473,0
328862,170435084,6473,1
328862,170435090,6473,1
328862,170435095,6473,1
328863,170434903,6402,0
328863,170434997,6402,0
328863,170435318,6402,0
328863,170443390,12450,0
328863,170443442,12450,1
328863,170443448,12450,0
328863,170463824,6402,0
328863,170463844,6402,0
328863,170480066,6402,0
328863,170480080,6402,1
328863,170480088,6402,0
328863,170480099,6402,1
328863,170480114,6402,0
328863,170480120,6402,0
328864,170434946,6402,1
328864,170435091,6402,1
328864,170435140,6402,1
328864,170435261,6473,0
328864,170435350,6473,1
328864,170435357,6473,1
328864,170435364,6473,1
328864,170435391,12450,1
328864,170435446,12450,0
328864,170435452,12450,1
328864,170435454,12450,0
328864,170435463,12450,1
328864,170435475,12450,0
328864,170435481,12450,1
328864,170435486,12450,1
328864,170435494,12450,0
328864,170435506,12450,0
328864,170443571,12450,1
328864,170443579,12450,1
328864,170443588,12450,1
328865,170438889,7182,1
328865,170438972,7182,1
328865,170439016,7182,1
328865,170441283,7183,1
328865,170441334,7183,0
328865,170441388,7183,1
328865,170441409,7183,1
328865,170441419,7183,1
328865,170443509,31277,0
328865,170444302,31277,1
328865,170444502,31277,1
328865,170444533,31277,1
328866,170443806,12450,1
328866,170443817,12450,1
328866,170443826,12450,1
328867,170434984,6402,0
328867,170435274,6402,0
328867,170435307,6402,0
328867,170435322,6402,0
328867,170435337,6402,0
328867,170435354,6402,0
328867,170435368,6402,1
328867,170435395,6402,0
328867,170435424,6402,1
328867,170435430,6402,0
328867,170435458,6473,0
328867,170435585,6473,0
328867,170435610,6473,0
328867,170435640,6473,1
328867,170435682,6473,1
328867,170435694,6473,0
328867,170435717,6473,1
328867,170435743,6473,1
328867,170435751,6473,1
328867,170435790,12450,0
328867,170435820,12450,0
328867,170435857,12450,0
328867,170435914,12450,1
328867,170435917,12450,1
328867,170435922,12450,1
328868,170443923,12450,1
328868,170443931,12450,1
328868,170443942,12450,1
328868,170443971,6473,1
328868,170444003,6473,0
328868,170444019,6473,1
328868,170444029,6473,1
328868,170444033,6473,0
328868,170444051,6473,1
328868,170444054,6473,1
328868,170444057,6473,1
328868,170444256,6402,0
328868,170444440,6402,0
328868,170444449,6402,0
328868,170444452,6402,0
328868,170463777,6402,1
328868,170463783,6402,0
328868,170463796,6402,0
328868,170463801,6402,1
328868,170463803,6402,0
328868,170463806,6402,0
328868,170463818,6402,0
328868,170463845,6402,0
328868,170463852,6402,0
328868,170574421,6402,0
328868,170574427,6402,0
328868,170574431,6402,0
328868,170574433,6402,1
328868,170574434,6402,1
328868,170574436,6402,1
328870,170435145,12450,1
328870,170435259,12450,1
328870,170435272,12450,1
328870,170435433,6473,1
328870,170435456,6473,1
328870,170435459,6473,1
328870,170435472,6402,0
328870,170435520,6402,1
328870,170463761,6402,0
328870,170463776,6402,0
328870,170463781,6402,0
328870,170463785,6402,0
328871,170435049,6402,0
328871,170435253,6402,1
328871,170435266,6402,0
328871,170435282,6402,1
328871,170435288,6402,0
328871,170435303,6402,0
328871,170435321,6402,0
328871,170435330,6402,0
328871,170435336,6402,1
328871,170435341,6402,1
328871,170435344,6402,0
328871,170435396,6473,1
328871,170435465,12450,0
328871,170435532,12450,1
328871,170435555,12450,0
328871,170435567,12450,0
328871,170435597,12450,1
328871,170435603,12450,1
328871,170435609,12450,1
328871,170435648,6473,0
328871,170435652,6473,1
328871,170435665,6473,1
328871,170435677,6473,1
328871,170464207,6402,0
328872,170569601,7182,1
328872,170569632,7182,1
328872,170569646,7182,1
328872,170569686,7183,0
328872,170569717,7183,1
328872,170569730,7183,1
328872,170569736,7183,1
328872,170569900,31277,1
328872,170569925,31277,1
328872,170569934,31277,1
328873,170629604,7159,1
328873,170629606,7159,1
328873,170629607,7159,0
328873,170629613,7159,1
328873,170629616,7159,1
328873,170629618,7159,1
328873,170629630,7014,1
328873,170629631,7014,1
328873,170629635,7014,1
328873,170629644,11899,1
328873,170629649,11899,1
328873,170629650,11899,1
328873,170629656,7183,1
328873,170629696,7183,1
328873,170629705,7183,1
328873,170629726,7182,1
328873,170629742,7182,1
328873,170629750,7182,0
328873,170629763,7182,1
328873,170629780,7182,1
328873,170629781,7182,1
328873,170642484,7185,0
328873,170642625,7185,1
328873,170642651,7185,1
328873,170642675,7185,1
328873,170642695,7184,0
328873,170642705,7184,1
328873,170642738,7184,1
328873,170642747,7184,1
328873,170642869,31277,1
328873,170642938,31277,1
328873,170642963,31277,1
328873,170643103,8585,1
328873,170643108,8585,0
328873,170643119,8585,1
328873,170643126,8585,1
328873,170643129,8585,1
328873,170643136,14247,1
328873,170643142,14247,1
328873,170643148,14247,1
328873,170643266,10195,0
328873,170643376,10195,1
328873,170643377,10195,1
328873,170643380,10195,0
328873,170643383,10195,1
328873,170643385,10195,1
328873,170643391,10195,1
328873,170643402,37570,0
328873,170652901,37570,1
328873,170652927,37570,1
328873,170653024,37570,1
328874,170443814,12450,1
328874,170443823,12450,1
328874,170443827,12450,1
328875,170435224,6402,1
328875,170435277,6402,0
328875,170435304,6402,0
328875,170435324,6402,0
328875,170435349,6402,0
328875,170435386,6402,0
328875,170435408,6402,0
328875,170435428,6402,1
328875,170435437,6402,0
328875,170435466,6402,0
328875,170435488,12450,1
328875,170435536,12450,1
328875,170435539,12450,1
328875,170435626,6473,1
328875,170435688,6473,1
328875,170435696,6473,1
328875,170463826,6402,1
328875,170464214,6402,1
328875,170464223,6402,1
328876,170435742,6402,1
328876,170435770,6402,1
328876,170435812,6402,0
328876,170435936,6402,1
328876,170435999,6402,0
328876,170436134,6402,1
328876,170436151,6402,1
328876,170436169,6402,1
328876,170436218,6473,0
328876,170436271,6473,1
328876,170436278,6473,1
328876,170436287,6473,0
328876,170436318,6473,0
328876,170436346,6473,1
328876,170436371,6473,0
328876,170436433,6473,0
328876,170436601,6473,0
328876,170436675,6473,1
328876,170436679,6473,1
328876,170436686,6473,1
328876,170436729,12450,1
328876,170436732,12450,1
328876,170436748,12450,1
328876,170695356,8949,1
328876,170695757,39162,0
328876,170774394,9428,0
328876,170774836,9428,1
328876,170775490,9428,0
328876,170776554,9428,1
328876,170776637,9428,0
328876,170776800,9428,0
328876,170776926,9428,1
328876,170776966,9428,1
328876,170946352,9428,0
328876,170946433,9428,1
328876,170946484,9428,1
328876,170946530,9428,1
328876,170946829,11893,0
328876,170946851,11893,1
328876,170946857,11893,1
328876,170946863,11893,1
328876,170946892,236309,1
328876,170947042,236309,1
328876,170947098,236309,1
328876,170948455,10265,0
328876,170948597,10265,1
328876,170948650,10265,1
328876,170948698,10265,1
328876,170948752,10264,1
328876,170948820,10264,0
328876,170949008,10264,1
328876,170949126,10264,1
328876,170949200,10264,1
328876,170949401,37876,1
328876,170949568,37876,0
328876,170949759,37876,1
328876,170949872,37876,1
328876,170949960,37876,1
328876,170950203,8928,1
328876,170950216,8928,1
328876,170950240,8928,1
328876,170951125,8949,1
328876,170951145,8949,1
328876,170951539,9424,1
328876,170951588,9424,1
328876,170951624,9424,1
328876,170951660,9180,1
328876,170951673,9180,1
328876,170951702,9180,1
328876,170951757,10597,1
328876,170951827,10597,1
328876,170951862,10597,0
328876,170951992,10597,0
328876,170952033,10597,1
328876,170952042,10597,1
328876,170952057,10597,1
328876,170952284,39162,1
328876,170952310,39162,1
328876,170952335,39162,1
328878,170436306,6402,0
328878,170436352,6402,1
328878,170436483,6402,1
328878,170436557,6402,1
328878,170436684,6473,1
328878,170436701,6473,1
328878,170436739,6473,1
328878,170436837,12450,0
328878,170436957,12450,1
328878,170436958,12450,1
328878,170436960,12450,1
328878,170445476,9428,0
328878,170445718,9428,1
328878,170445744,9428,0
328878,170457690,11893,1
328878,170457691,11893,1
328878,170457692,11893,1
328878,170487924,236309,1
328878,170487967,236309,0
328878,170487980,236309,0
328878,170488006,236309,0
328878,170488018,236309,0
328878,170488042,236309,0
328878,170488073,236309,0
328878,170488096,236309,1
328878,170488099,236309,1
328878,170488120,236309,1
328878,170488132,10264,1
328878,170488147,10264,0
328878,170488255,10264,1
328878,170488264,10264,0
328878,170488336,10264,0
328878,170488439,10264,0
328878,170488452,10264,1
328878,170488461,10264,0
328878,170488486,10264,0
328878,170488526,10264,1
328878,170488536,10264,0
328878,170493176,10265,0
328878,170493308,10265,1
328878,170493322,10265,1
328878,170493342,10265,1
328878,170493367,10264,1
328878,170493389,10264,0
328878,170493470,10264,0
328878,170493515,10264,1
328878,170493526,10264,1
328878,170493545,10264,0
328878,170493559,10264,0
328878,170493593,10264,1
328878,170493601,10264,1
328878,170493609,10264,1
328878,170493629,37876,0
328878,170493749,37876,0
328878,170493788,37876,1
328878,170493810,37876,1
328878,170493834,37876,1
328878,170582965,8928,0
328878,170583090,8928,1
328878,170583101,8928,0
328878,170583113,8928,1
328878,170583118,8928,1
328878,170583127,8928,1
328878,170592521,9180,0
328878,170592721,9180,1
328878,170592734,9180,0
328878,170592784,9180,1
328878,170592792,9180,0
328878,170592851,9180,1
328878,170592861,9180,1
328878,170592867,9180,1
328878,170593064,9428,0
328878,170593223,9428,0
328878,170593426,9428,0
328878,170593857,9428,0
328878,170594097,9428,1
328878,170594170,9428,1
328878,170594195,9428,0
328878,170602341,9428,1
328878,170602370,9428,1
328878,170602405,9428,1
328878,170608601,8949,0
328878,170608665,8949,1
328878,170608668,8949,1
328878,170608676,8949,1
328878,170752559,39162,1
328878,170752619,39162,0
328878,170752703,39162,1
328878,170752726,39162,1
328878,170752740,39162,1
328878,170752996,9424,1
328878,170753003,9424,1
328878,170753007,9424,1
328878,170753039,10597,0
328878,170753500,10597,0
328878,170753712,10597,0
328878,170753826,10597,0
328878,170753924,10597,0
328878,170780494,10597,0
328878,170780549,10597,0
328878,170780633,10597,1
328878,170780713,10597,1
328878,170780743,10597,1
328879,170436363,6473,0
328879,170436372,12450,1
328879,170436394,12450,1
328879,170436398,12450,1
328880,170436741,12450,1
328880,170436749,12450,1
328880,170436773,12450,1
328881,170436319,12450,0
328882,170436326,6402,1
328882,170436355,6402,0
328882,170436359,6402,0
328882,170436367,6402,0
328882,170436751,12450,1
328882,170436755,12450,1
328882,170436766,12450,1
328883,170436926,6402,0
328883,170436990,6402,0
328883,170437008,6402,1
328883,170437285,6402,1
328883,170437298,6402,0
328883,170444764,6402,1
328883,170444787,6402,1
328883,170444818,6402,0
328883,170444836,6402,1
328883,170444882,6402,1
328883,170444904,6402,1
328883,170444952,6473,1
328883,170444973,6473,1
328883,170444980,6473,1
328883,170445007,12450,1
328883,170445011,12450,1
328883,170445018,12450,1
328884,170436458,6402,0
328884,170436471,6402,0
328884,170436521,6402,0
328884,170436528,6402,0
328884,170436539,12450,1
328884,170436734,12450,1
328884,170436738,12450,1
328884,170437018,6402,0
328884,170437240,6473,1
328884,170437249,6473,0
328884,170437283,6473,0
328884,170437297,6473,1
328884,170481258,6473,0
328884,170481287,6473,0
328885,170436366,12450,1
328885,170436452,12450,1
328885,170436459,12450,1
328885,170436731,6402,1
328885,170436832,6402,1
328885,170436886,6402,0
328885,170436914,6402,0
328885,170436962,6402,0
328885,170436970,6402,1
328885,170436979,6402,1
328885,170436991,6402,1
328885,170437025,6473,1
328885,170437032,6473,1
328885,170437040,6473,1
328886,170436370,6402,0
328886,170436435,6402,1
328886,170436481,6402,1
328886,170436509,6402,0
328886,170436534,6402,1
328886,170436562,6402,1
328886,170436597,6402,1
328886,170436626,6473,1
328886,170436637,6473,0
328886,170436715,6473,1
328886,170436772,6473,1
328886,170436788,6473,1
328886,170436801,12450,1
328886,170436809,12450,1
328886,170436810,12450,1
328888,170437220,6402,1
328888,170444780,6402,1
328888,170444858,6402,1
328888,170444968,6473,1
328888,170444981,6473,1
328888,170444987,6473,0
328888,170445123,6473,1
328888,170445135,6473,1
328888,170445140,6473,1
328888,170445160,12450,1
328888,170445163,12450,1
328888,170445170,12450,1
328889,170445696,12450,1
328889,170445700,12450,1
328889,170445708,12450,1
328889,170445715,6473,1
328889,170445721,6402,1
328889,170445761,6402,1
328889,170445809,6402,1
328889,170481054,6473,1
328889,170481057,6473,1
328890,170436770,12450,1
328890,170436780,6473,1
328890,170436823,6473,0
328890,170436871,6473,1
328890,170436877,6473,1
328890,170436891,6473,0
328890,170436917,6473,1
328890,170436952,6473,1
328890,170436963,6473,1
328890,170436983,6402,1
328890,170437015,6402,1
328890,170437042,6402,1
328890,170437083,12450,1
328890,170437090,12450,1
328891,170436369,12450,0
328891,170436508,12450,1
328891,170436542,12450,0
328892,170436745,12450,1
328892,170436757,12450,1
328892,170436768,12450,1
328892,170436789,6473,1
328892,170436794,6473,1
328892,170436798,6473,1
328892,170436813,6402,1
328892,170436818,6402,1
328892,170436820,6402,1
328893,170436522,6402,0
328893,170436540,6402,0
328893,170436546,6402,0
328893,170436555,6402,0
328893,170436561,6402,0
328893,170436576,6402,0
328893,170436587,6402,1
328893,170436590,6402,0
328893,170436594,6402,0
328893,170436598,6402,0
328893,170436611,6473,0
328893,170436747,12450,1
328893,170436763,12450,0
328893,170436805,12450,0
328893,170436847,12450,1
328893,170436869,12450,0
328893,170436873,12450,0
328893,170436876,12450,1
328893,170436880,12450,1
328893,170436940,12450,0
328893,170436949,12450,1
328893,170436955,12450,0
328894,170436784,6473,0
328894,170437179,12450,1
328894,170437187,12450,0
328894,170437228,12450,1
328894,170437248,12450,1
328894,170437257,12450,1
328894,170465188,6402,0
328894,170480958,6402,1
328894,170480964,6402,1
328894,170480968,6402,1
328894,170487875,6473,1
328894,170487885,6473,1
328894,170487888,6473,1
328895,170436389,6402,0
328895,170436436,6402,0
328895,170436461,6402,1
328895,170436495,6402,1
328895,170436513,6402,1
328895,170436548,6473,0
328895,170436589,6473,1
328895,170436618,6473,1
328895,170436622,6473,1
328895,170436651,12450,1
328895,170436654,12450,1
328895,170436663,12450,1
328897,170436687,6402,0
328897,170436779,6473,0
328897,170437156,6402,1
328897,170437164,6402,0
328897,170437176,6402,0
328897,170437184,6402,0
328897,170437191,6402,1
328897,170437200,6402,0
328897,170437208,6402,1
328897,170437214,6402,1
328897,170437223,6402,1
328897,170444713,12450,0
328898,170437084,12450,1
328898,170437096,12450,1
328898,170437106,12450,1
328898,170437134,6402,1
328898,170437186,6402,0
328898,170437227,6402,1
328898,170437260,6402,0
328898,170444897,6473,1
328898,170444940,6473,1
328898,170444954,6473,0
328898,170445073,6473,1
328898,170445079,6473,0
328898,170445180,6473,1
328898,170445195,6473,1
328898,170445205,6473,1
328899,170487905,12450,1
328901,170437415,37570,1
328901,170437417,37570,0
328901,170437422,37570,1
328901,170437425,37570,1
328901,170437428,37570,1
328901,170437449,7159,1
328901,170437455,7159,1
328901,170437460,7159,1
328901,170437469,10195,1
328901,170437477,10195,1
328901,170437498,10195,1
328901,170437521,14247,0
328901,170437533,14247,1
328901,170437536,14247,1
328901,170437542,14247,1
328901,170437618,8585,1
328901,170437626,8585,0
328901,170437708,8585,1
328901,170437732,8585,1
328901,170437737,8585,1
328901,170441498,31277,1
328901,170441508,31277,1
328901,170441515,31277,1
328901,170441704,7014,1
328901,170441714,7014,1
328901,170441724,7014,1
328901,170441742,11899,0
328901,170441759,11899,1
328901,170441760,11899,1
328901,170441762,11899,1
328901,170441765,7182,1
328901,170441804,7182,0
328901,170441808,7182,0
328901,170441819,7182,1
328901,170441822,7182,1
328901,170441825,7182,1
328901,170441833,7183,0
328901,170441840,7183,1
328901,170441844,7183,1
328901,170441845,7183,1
328901,170441851,7185,1
328901,170441854,7185,1
328901,170441857,7185,1
328901,170441862,7184,0
328901,170441869,7184,1
328901,170441872,7184,1
328901,170441874,7184,1
328902,170438763,6402,1
328902,170438783,6402,0
328902,170438798,6402,1
328902,170438817,6402,1
328902,170438842,6402,1
